Number of words:  7781959860		
WORD	COUNT	FREQPERMILLION
SORBATES	12	0.001542028000129
SONLESS	12	0.001542028000129
SOCIABLES	12	0.001542028000129
SOBBINGLY	12	0.001542028000129
SNOWSLIDE	12	0.001542028000129
SNOBBIER	12	0.001542028000129
SNAILING	12	0.001542028000129
SMUTTINESS	12	0.001542028000129
SLENDERER	12	0.001542028000129
SLABBERING	12	0.001542028000129
SIMPLISMS	12	0.001542028000129
SHRIVING	12	0.001542028000129
SHOALED	12	0.001542028000129
SHAPELESSNESS	12	0.001542028000129
SERMONIZER	12	0.001542028000129
SERIGRAPHS	12	0.001542028000129
SEQUENCIES	12	0.001542028000129
SENSATES	12	0.001542028000129
SEMISOCIALISTIC	12	0.001542028000129
SEMISACRED	12	0.001542028000129
SEMINALLY	12	0.001542028000129
SELFED	12	0.001542028000129
SEGREGATIVE	12	0.001542028000129
SEAWATERS	12	0.001542028000129
SCUTE	12	0.001542028000129
SCRUTINIZERS	12	0.001542028000129
SCRABBLER	12	0.001542028000129
SCORBUTIC	12	0.001542028000129
SCINTILLATINGLY	12	0.001542028000129
SCHISMATICALLY	12	0.001542028000129
SCATHES	12	0.001542028000129
SCARRIEST	12	0.001542028000129
SAVORINESS	12	0.001542028000129
SARCOPHAGUSES	12	0.001542028000129
SANATORY	12	0.001542028000129
SALAAMING	12	0.001542028000129
SABERING	12	0.001542028000129
RUSTILY	12	0.001542028000129
RUMPLY	12	0.001542028000129
ROUGHHOUSED	12	0.001542028000129
ROUGHENS	12	0.001542028000129
RODLESS	12	0.001542028000129
RISOTTOS	12	0.001542028000129
RIGOROUSNESS	12	0.001542028000129
RHEUMS	12	0.001542028000129
REVOKER	12	0.001542028000129
REVIVALISTIC	12	0.001542028000129
REVISORS	12	0.001542028000129
REPRESENTOR	12	0.001542028000129
REPEALABLE	12	0.001542028000129
REMORSELESSNESS	12	0.001542028000129
REJUVENESCENT	12	0.001542028000129
REINVOKING	12	0.001542028000129
REINFECTIONS	12	0.001542028000129
REHEATER	12	0.001542028000129
REGICIDAL	12	0.001542028000129
REFRACTIONIST	12	0.001542028000129
REEQUIPS	12	0.001542028000129
REDISCOUNT	12	0.001542028000129
REDEVELOPMENTS	12	0.001542028000129
RECREANTS	12	0.001542028000129
RECOOKED	12	0.001542028000129
RECONTEST	12	0.001542028000129
RECONSOLIDATING	12	0.001542028000129
RECONSOLIDATED	12	0.001542028000129
RECONDENSES	12	0.001542028000129
RECOMMENDATORY	12	0.001542028000129
REBUKERS	12	0.001542028000129
REANNEXED	12	0.001542028000129
REACCLIMATED	12	0.001542028000129
RAVELLY	12	0.001542028000129
RAPTURING	12	0.001542028000129
RAPHAELITE	12	0.001542028000129
RANSOMER	12	0.001542028000129
RAKEHELL	12	0.001542028000129
RAISABLE	12	0.001542028000129
RAGOUTS	12	0.001542028000129
RAFFISHLY	12	0.001542028000129
RABBINATES	12	0.001542028000129
QURUSH	12	0.001542028000129
QUERULOUSNESS	12	0.001542028000129
QUENCHLESS	12	0.001542028000129
QUAINTEST	12	0.001542028000129
PUTTO	12	0.001542028000129
PUSHIEST	12	0.001542028000129
PURGATORIES	12	0.001542028000129
PUNKEST	12	0.001542028000129
PUDGINESS	12	0.001542028000129
PROTOZOIC	12	0.001542028000129
PROPEREST	12	0.001542028000129
PROFUSENESS	12	0.001542028000129
PROFANATORY	12	0.001542028000129
PREREGISTERS	12	0.001542028000129
PREPUNCH	12	0.001542028000129
PREGLACIAL	12	0.001542028000129
PREBILLED	12	0.001542028000129
POTASHES	12	0.001542028000129
PORTENTOUSNESS	12	0.001542028000129
POMMELED	12	0.001542028000129
PLAYLANDS	12	0.001542028000129
PIGMENTING	12	0.001542028000129
PICQUET	12	0.001542028000129
PHOTOELECTRICITY	12	0.001542028000129
PHONOLOGIST	12	0.001542028000129
PHASEAL	12	0.001542028000129
PERTINENCY	12	0.001542028000129
PERIWIG	12	0.001542028000129
PERISHER	12	0.001542028000129
PERFORATORS	12	0.001542028000129
PEREGRINATE	12	0.001542028000129
PEPPINESS	12	0.001542028000129
PENULT	12	0.001542028000129
PENTAMETERS	12	0.001542028000129
PELTER	12	0.001542028000129
PEBBLING	12	0.001542028000129
PEARLERS	12	0.001542028000129
PEAKIER	12	0.001542028000129
PAWER	12	0.001542028000129
PATCHIER	12	0.001542028000129
PASTIER	12	0.001542028000129
PARAFFINED	12	0.001542028000129
PALSYING	12	0.001542028000129
OYSTERING	12	0.001542028000129
OVERJOYS	12	0.001542028000129
OVERENTHUSIASTICALLY	12	0.001542028000129
OUTSTROKE	12	0.001542028000129
OUTMODE	12	0.001542028000129
OROTUNDITY	12	0.001542028000129
ORNATENESS	12	0.001542028000129
ORIGINALITIES	12	0.001542028000129
OPHTHALMOSCOPY	12	0.001542028000129
OMNIFIC	12	0.001542028000129
OFFINGS	12	0.001542028000129
OFFICIATION	12	0.001542028000129
ODDNESSES	12	0.001542028000129
OCCIDENTS	12	0.001542028000129
OBEDIENTIAL	12	0.001542028000129
NURSERYMAID	12	0.001542028000129
NUCLEATORS	12	0.001542028000129
NOSEGAYS	12	0.001542028000129
NOSEBANDS	12	0.001542028000129
NORTHEASTERNER	12	0.001542028000129
NONSUBMISSIVE	12	0.001542028000129
NONSALARIED	12	0.001542028000129
NONMALICIOUSLY	12	0.001542028000129
NONINFLAMMABLE	12	0.001542028000129
NONCONSTRUCTIVELY	12	0.001542028000129
NONCONCURRENT	12	0.001542028000129
NOISELESSNESS	12	0.001542028000129
NIXY	12	0.001542028000129
NEGOTIABILITY	12	0.001542028000129
NAUSEOUSLY	12	0.001542028000129
NARCOTHERAPY	12	0.001542028000129
NAMABLE	12	0.001542028000129
MUTEST	12	0.001542028000129
MUDSILL	12	0.001542028000129
MORTGAGER	12	0.001542028000129
MOPER	12	0.001542028000129
MOONSTONES	12	0.001542028000129
MONOPOLIZER	12	0.001542028000129
MONOCOTS	12	0.001542028000129
MONETIZES	12	0.001542028000129
MODISHNESS	12	0.001542028000129
MISPRINTING	12	0.001542028000129
MISFILING	12	0.001542028000129
MISFILE	12	0.001542028000129
MISDEALS	12	0.001542028000129
MISAIM	12	0.001542028000129
MISADVISED	12	0.001542028000129
MINIFLOPPIES	12	0.001542028000129
MIMEOGRAPHS	12	0.001542028000129
MIGRATIONAL	12	0.001542028000129
MIDWEEKLY	12	0.001542028000129
MIDDLEBROWS	12	0.001542028000129
MICROSURGEON	12	0.001542028000129
MICROPHOTOGRAPH	12	0.001542028000129
MERCHANDIZED	12	0.001542028000129
MERCHANDISABLE	12	0.001542028000129
MEDIALS	12	0.001542028000129
MATURATIONAL	12	0.001542028000129
MATURATING	12	0.001542028000129
MASTLESS	12	0.001542028000129
MARMITES	12	0.001542028000129
MANUBRIUM	12	0.001542028000129
MAINTOP	12	0.001542028000129
MAGNETISMS	12	0.001542028000129
MADEIRAS	12	0.001542028000129
MADDED	12	0.001542028000129
LUXURIOUSNESS	12	0.001542028000129
LUBRICATORS	12	0.001542028000129
LOESSES	12	0.001542028000129
LIVIDNESS	12	0.001542028000129
LIQUIDIZE	12	0.001542028000129
LILTED	12	0.001542028000129
LIGATING	12	0.001542028000129
LIENOR	12	0.001542028000129
LIBRATES	12	0.001542028000129
LETHALITIES	12	0.001542028000129
LENTIC	12	0.001542028000129
LEEWAYS	12	0.001542028000129
LEDGY	12	0.001542028000129
LEAFSTALKS	12	0.001542028000129
LASTINGNESS	12	0.001542028000129
LARYNGOSCOPY	12	0.001542028000129
LANDRIGHT	12	0.001542028000129
LANDAUS	12	0.001542028000129
LAMPOONERY	12	0.001542028000129
LAMENTERS	12	0.001542028000129
LAMELLA	12	0.001542028000129
LABORIOUSNESS	12	0.001542028000129
KREMLINOLOGY	12	0.001542028000129
KRAITS	12	0.001542028000129
KIPPERING	12	0.001542028000129
KIDSKIN	12	0.001542028000129
JUNOESQUE	12	0.001542028000129
ISLANDED	12	0.001542028000129
IRRUPTING	12	0.001542028000129
INVOLUTING	12	0.001542028000129
INTRANSIGENTS	12	0.001542028000129
INTERTIES	12	0.001542028000129
INTERTANGLED	12	0.001542028000129
INTERJECTIONALLY	12	0.001542028000129
INTAGLIOS	12	0.001542028000129
INSTIGATIVE	12	0.001542028000129
INKLES	12	0.001542028000129
INHABITER	12	0.001542028000129
INEXPRESSIVENESS	12	0.001542028000129
INELIGIBLES	12	0.001542028000129
INEDUCABILITY	12	0.001542028000129
INDENTURING	12	0.001542028000129
INCURABILITY	12	0.001542028000129
INCONSTANTLY	12	0.001542028000129
INCAPABLY	12	0.001542028000129
INBREATHE	12	0.001542028000129
IMPOSINGLY	12	0.001542028000129
IMPETUSES	12	0.001542028000129
IMPERIALNESS	12	0.001542028000129
IMPASSIVENESS	12	0.001542028000129
IMMEDIACIES	12	0.001542028000129
ILIADS	12	0.001542028000129
ICEMEN	12	0.001542028000129
HYPODERMICALLY	12	0.001542028000129
HYMENOPTEROUS	12	0.001542028000129
HUTCHING	12	0.001542028000129
HUNDREDWEIGHTS	12	0.001542028000129
HULAS	12	0.001542028000129
HOUSESITS	12	0.001542028000129
HOUSECLEAN	12	0.001542028000129
HONORARILY	12	0.001542028000129
HOMIEST	12	0.001542028000129
HISTOLOGIST	12	0.001542028000129
HISSINGS	12	0.001542028000129
HIPLESS	12	0.001542028000129
HINGER	12	0.001542028000129
HIGHTH	12	0.001542028000129
HIGHBALLED	12	0.001542028000129
HEROIZE	12	0.001542028000129
HEROINISM	12	0.001542028000129
HEMSTITCHED	12	0.001542028000129
HEADGEARS	12	0.001542028000129
HAYERS	12	0.001542028000129
HAUNCHED	12	0.001542028000129
HACKLING	12	0.001542028000129
HACKIE	12	0.001542028000129
GUSSYING	12	0.001542028000129
GULFED	12	0.001542028000129
GRUFFER	12	0.001542028000129
GRISLIEST	12	0.001542028000129
GRIMIEST	12	0.001542028000129
GRAVELLING	12	0.001542028000129
GRADATIONAL	12	0.001542028000129
GODLESSLY	12	0.001542028000129
GLEESOME	12	0.001542028000129
GIBBETED	12	0.001542028000129
GIBBED	12	0.001542028000129
GECKOES	12	0.001542028000129
GAUSSES	12	0.001542028000129
GASLIT	12	0.001542028000129
GANGUES	12	0.001542028000129
GALLUSES	12	0.001542028000129
FUZEE	12	0.001542028000129
FROTHIEST	12	0.001542028000129
FROGEYED	12	0.001542028000129
FRIENDING	12	0.001542028000129
FREESIAS	12	0.001542028000129
FOURTEENS	12	0.001542028000129
FOULARDS	12	0.001542028000129
FOSTERLING	12	0.001542028000129
FORECONSCIOUS	12	0.001542028000129
FORBEARER	12	0.001542028000129
FOPPED	12	0.001542028000129
FLUORINATION	12	0.001542028000129
FLIRTERS	12	0.001542028000129
FLATFEET	12	0.001542028000129
FLANNELED	12	0.001542028000129
FIREDAMP	12	0.001542028000129
FILMLANDS	12	0.001542028000129
FILICIDES	12	0.001542028000129
FICHUS	12	0.001542028000129
FIBROMA	12	0.001542028000129
FETAS	12	0.001542028000129
FENNELS	12	0.001542028000129
FEMINISE	12	0.001542028000129
FEASE	12	0.001542028000129
FAVORER	12	0.001542028000129
FASHED	12	0.001542028000129
FANTOMS	12	0.001542028000129
FALLIBLY	12	0.001542028000129
FACTFUL	12	0.001542028000129
ESPOUSERS	12	0.001542028000129
ERGOTS	12	0.001542028000129
ENTOMOLOGICALLY	12	0.001542028000129
ENGROSSER	12	0.001542028000129
ENFILADES	12	0.001542028000129
ENFILADED	12	0.001542028000129
ENFEOFFING	12	0.001542028000129
ENDWAYS	12	0.001542028000129
ENDORSABLE	12	0.001542028000129
ENCAPSULES	12	0.001542028000129
ENAMELER	12	0.001542028000129
EMBLAZE	12	0.001542028000129
EISTEDDFODS	12	0.001542028000129
EIDERS	12	0.001542028000129
EGRESSING	12	0.001542028000129
EDUCING	12	0.001542028000129
EDUCABILITY	12	0.001542028000129
EDITORSHIPS	12	0.001542028000129
ECHOERS	12	0.001542028000129
DUTEOUS	12	0.001542028000129
DRUDGERIES	12	0.001542028000129
DOLLIED	12	0.001542028000129
DOGGERY	12	0.001542028000129
DOGCART	12	0.001542028000129
DIVINGBOARD	12	0.001542028000129
DISTORTABLE	12	0.001542028000129
DISOBEDIENTLY	12	0.001542028000129
DISINCLINATIONS	12	0.001542028000129
DISHEARTENINGLY	12	0.001542028000129
DISENCHANTMENTS	12	0.001542028000129
DISCONCERTS	12	0.001542028000129
DISARRANGE	12	0.001542028000129
DIOXANE	12	0.001542028000129
DILAPIDATING	12	0.001542028000129
DIATOMITE	12	0.001542028000129
DIAPHORETIC	12	0.001542028000129
DESHABILLE	12	0.001542028000129
DEPARTMENTALISM	12	0.001542028000129
DEGENERACIES	12	0.001542028000129
DECALCIFIED	12	0.001542028000129
DEAIR	12	0.001542028000129
DARKEYS	12	0.001542028000129
CURSEDNESS	12	0.001542028000129
CRYOSURGICAL	12	0.001542028000129
CRUZEIROS	12	0.001542028000129
CRIMPY	12	0.001542028000129
CRESTFALLENLY	12	0.001542028000129
CRAYONING	12	0.001542028000129
COZENAGE	12	0.001542028000129
COWFISH	12	0.001542028000129
COUNTERBLOW	12	0.001542028000129
COSIE	12	0.001542028000129
CORVINE	12	0.001542028000129
COROTATE	12	0.001542028000129
CORNCRIB	12	0.001542028000129
CORKWOOD	12	0.001542028000129
CORDOVANS	12	0.001542028000129
COQUETTING	12	0.001542028000129
COPYHOLDER	12	0.001542028000129
COPOLYMERIZE	12	0.001542028000129
COOMB	12	0.001542028000129
COOKSHOP	12	0.001542028000129
CONSULSHIPS	12	0.001542028000129
CONSENTERS	12	0.001542028000129
CONJUNCTIVES	12	0.001542028000129
CONGLOMERATING	12	0.001542028000129
CONDONABLE	12	0.001542028000129
COMMISERATIVE	12	0.001542028000129
COGNITIONAL	12	0.001542028000129
COCKHORSE	12	0.001542028000129
CLOSETING	12	0.001542028000129
CLIQUED	12	0.001542028000129
CLAVICULAR	12	0.001542028000129
CLARETS	12	0.001542028000129
CLAGS	12	0.001542028000129
CIRCULARIZING	12	0.001542028000129
CHUKKERS	12	0.001542028000129
CHOPPILY	12	0.001542028000129
CHLORINES	12	0.001542028000129
CHIRRUPS	12	0.001542028000129
CHAINLIKE	12	0.001542028000129
CENSORIOUSNESS	12	0.001542028000129
CELLARER	12	0.001542028000129
CARROUSELS	12	0.001542028000129
CARIOLE	12	0.001542028000129
CARDIOLOGIC	12	0.001542028000129
CARATE	12	0.001542028000129
CANTANKEROUSNESS	12	0.001542028000129
CANONISTIC	12	0.001542028000129
CAMPIER	12	0.001542028000129
BUCKTAILS	12	0.001542028000129
BUCKSAW	12	0.001542028000129
BROMIDIC	12	0.001542028000129
BOUNTIFULNESS	12	0.001542028000129
BOODLER	12	0.001542028000129
BLUSHFUL	12	0.001542028000129
BLUSHERS	12	0.001542028000129
BLUEGUMS	12	0.001542028000129
BLENCHES	12	0.001542028000129
BLATTERS	12	0.001542028000129
BLANKEST	12	0.001542028000129
BLADDERY	12	0.001542028000129
BIVOUACKING	12	0.001542028000129
BITTERNS	12	0.001542028000129
BIRDSEYES	12	0.001542028000129
BIOSCIENTIST	12	0.001542028000129
BILLHOOK	12	0.001542028000129
BILKER	12	0.001542028000129
BIBLIOGRAPHERS	12	0.001542028000129
BETHINKS	12	0.001542028000129
BESPATTER	12	0.001542028000129
BENZINES	12	0.001542028000129
BEDECKING	12	0.001542028000129
BEANPOLES	12	0.001542028000129
BAWDILY	12	0.001542028000129
BAULKY	12	0.001542028000129
BATTEAU	12	0.001542028000129
BATHLESS	12	0.001542028000129
BARBING	12	0.001542028000129
BALKINESS	12	0.001542028000129
BAKINGS	12	0.001542028000129
AXILS	12	0.001542028000129
AXILLARIES	12	0.001542028000129
AXILLAE	12	0.001542028000129
AUTOPSYING	12	0.001542028000129
ATTESTABLE	12	0.001542028000129
ATINGLE	12	0.001542028000129
ASSERTERS	12	0.001542028000129
ASSAULTABLE	12	0.001542028000129
ARCHITECTONICS	12	0.001542028000129
ARBITRABLE	12	0.001542028000129
APPLIER	12	0.001542028000129
APPLAUDABLE	12	0.001542028000129
APPEARERS	12	0.001542028000129
APIARIES	12	0.001542028000129
APHORISTICALLY	12	0.001542028000129
ANTIRRHINUM	12	0.001542028000129
ANTINOVEL	12	0.001542028000129
ANTHOLOGIZE	12	0.001542028000129
ANOREXY	12	0.001542028000129
ANNEALER	12	0.001542028000129
ANECDOTIC	12	0.001542028000129
ANDIRONS	12	0.001542028000129
ANALYSAND	12	0.001542028000129
AMTRACS	12	0.001542028000129
AMOLES	12	0.001542028000129
AMBUSCADES	12	0.001542028000129
ALUMINIZES	12	0.001542028000129
ALLOTTEES	12	0.001542028000129
ALIMONIES	12	0.001542028000129
ALFALFAS	12	0.001542028000129
AIRLIKE	12	0.001542028000129
AGHAS	12	0.001542028000129
ADVENTITIOUSLY	12	0.001542028000129
ACNED	12	0.001542028000129
ACCURSEDLY	12	0.001542028000129
ACCORDANTLY	12	0.001542028000129
ACCOMMODATOR	12	0.001542028000129
ABNEGATED	12	0.001542028000129
ABEYANCES	12	0.001542028000129
ABATIS	12	0.001542028000129
YOLKED	11	0.001413525666785
YACHTER	11	0.001413525666785
WRINGED	11	0.001413525666785
WRIED	11	0.001413525666785
WOOLLIER	11	0.001413525666785
WOOINGLY	11	0.001413525666785
WOODENWARE	11	0.001413525666785
WONKIER	11	0.001413525666785
WITTEDNESS	11	0.001413525666785
WISPIER	11	0.001413525666785
WIRERS	11	0.001413525666785
WINGBACKS	11	0.001413525666785
WINESHOP	11	0.001413525666785
WHETTER	11	0.001413525666785
WHELMS	11	0.001413525666785
WHANGED	11	0.001413525666785
WEDLOCKS	11	0.001413525666785
WAUL	11	0.001413525666785
WATERFOWLS	11	0.001413525666785
WANTERS	11	0.001413525666785
WALLOWER	11	0.001413525666785
WAKELESS	11	0.001413525666785
WADDLY	11	0.001413525666785
VOLUMINOUSNESS	11	0.001413525666785
VISCUS	11	0.001413525666785
VILLEINAGE	11	0.001413525666785
VERSINE	11	0.001413525666785
VERSIFIERS	11	0.001413525666785
VERSICLES	11	0.001413525666785
VENDABLE	11	0.001413525666785
VAMPERS	11	0.001413525666785
VAMOOSING	11	0.001413525666785
VALUATORS	11	0.001413525666785
VALETED	11	0.001413525666785
UVULAS	11	0.001413525666785
UTAHAN	11	0.001413525666785
UNWEARY	11	0.001413525666785
UNTRACTABLE	11	0.001413525666785
UNTIRED	11	0.001413525666785
UNSTEPPING	11	0.001413525666785
UNSHUT	11	0.001413525666785
UNSHACKLES	11	0.001413525666785
UNRULED	11	0.001413525666785
UNRIG	11	0.001413525666785
UNRESPECTFULLY	11	0.001413525666785
UNREPLACED	11	0.001413525666785
UNREGIMENTED	11	0.001413525666785
UNPOLITIC	11	0.001413525666785
UNPERTURBABLY	11	0.001413525666785
UNPERTURBABLE	11	0.001413525666785
UNORNAMENTED	11	0.001413525666785
UNMELODIOUS	11	0.001413525666785
UNLOOSING	11	0.001413525666785
UNLIMBERING	11	0.001413525666785
UNLIKELIER	11	0.001413525666785
UNLAW	11	0.001413525666785
UNLANDED	11	0.001413525666785
UNFORESTED	11	0.001413525666785
UNFORBIDDEN	11	0.001413525666785
UNENTERPRISING	11	0.001413525666785
UNDERATE	11	0.001413525666785
UNCORDIAL	11	0.001413525666785
UNASSESSED	11	0.001413525666785
UNASCERTAINABLE	11	0.001413525666785
UMIAK	11	0.001413525666785
UMBRELLAED	11	0.001413525666785
TWISTABLE	11	0.001413525666785
TSARDOM	11	0.001413525666785
TRYSTES	11	0.001413525666785
TRUSTIEST	11	0.001413525666785
TRIGONS	11	0.001413525666785
TRANSLUCID	11	0.001413525666785
TOUSLES	11	0.001413525666785
TORPIDITY	11	0.001413525666785
TOOTLER	11	0.001413525666785
TONICALLY	11	0.001413525666785
TOILETED	11	0.001413525666785
TOFFIES	11	0.001413525666785
TOEPIECES	11	0.001413525666785
TIGHTWIRE	11	0.001413525666785
THROATIER	11	0.001413525666785
THERMOSTABLE	11	0.001413525666785
TEXASES	11	0.001413525666785
TESTATRIX	11	0.001413525666785
TESTAMENTAL	11	0.001413525666785
TESTACIES	11	0.001413525666785
TENTHLY	11	0.001413525666785
TEAMAKER	11	0.001413525666785
TEACUPFUL	11	0.001413525666785
TATAMIS	11	0.001413525666785
TASTABLE	11	0.001413525666785
TANTARA	11	0.001413525666785
TAMPERER	11	0.001413525666785
SYPHILIZED	11	0.001413525666785
SYLLABLED	11	0.001413525666785
SWAYABLE	11	0.001413525666785
SWARTH	11	0.001413525666785
SURNAMING	11	0.001413525666785
SUPERSATURATE	11	0.001413525666785
SUPERFLUOUSNESS	11	0.001413525666785
SUPERABUNDANTLY	11	0.001413525666785
SULTRILY	11	0.001413525666785
SUBTONES	11	0.001413525666785
SUBCELL	11	0.001413525666785
STYLEBOOKS	11	0.001413525666785
STRONGBOXES	11	0.001413525666785
STOOLED	11	0.001413525666785
STOCKIEST	11	0.001413525666785
STEREOCHEMICAL	11	0.001413525666785
STEENBOK	11	0.001413525666785
STATELIEST	11	0.001413525666785
STAGNANTLY	11	0.001413525666785
SQUIRMERS	11	0.001413525666785
SQUABBLER	11	0.001413525666785
SPUNKINESS	11	0.001413525666785
SPUING	11	0.001413525666785
SPRINGES	11	0.001413525666785
SPOTLESSNESS	11	0.001413525666785
SPLASHDOWNS	11	0.001413525666785
SPIRING	11	0.001413525666785
SPINDLING	11	0.001413525666785
SPENCES	11	0.001413525666785
SPATULATE	11	0.001413525666785
SOUGHED	11	0.001413525666785
SOLUBILIZATION	11	0.001413525666785
SOCIALIZERS	11	0.001413525666785
SOAPIER	11	0.001413525666785
SNOTTIEST	11	0.001413525666785
SNAILED	11	0.001413525666785
SMUDGILY	11	0.001413525666785
SMORGASBORDS	11	0.001413525666785
SLURRYING	11	0.001413525666785
SLIPOVER	11	0.001413525666785
SLEIGHED	11	0.001413525666785
SLEEKING	11	0.001413525666785
SLASHINGLY	11	0.001413525666785
SLACKEST	11	0.001413525666785
SKULKERS	11	0.001413525666785
SIGNALIZES	11	0.001413525666785
SIGMOIDS	11	0.001413525666785
SICKLIEST	11	0.001413525666785
SHRINKAGES	11	0.001413525666785
SHIVERINGLY	11	0.001413525666785
SHIPWRECKING	11	0.001413525666785
SHIPWAYS	11	0.001413525666785
SHELLERS	11	0.001413525666785
SHEEPSHEARER	11	0.001413525666785
SHEEPMEN	11	0.001413525666785
SHAMMERS	11	0.001413525666785
SHAMMER	11	0.001413525666785
SHADOWGRAPH	11	0.001413525666785
SHACKER	11	0.001413525666785
SETAL	11	0.001413525666785
SERIALITY	11	0.001413525666785
SEREST	11	0.001413525666785
SEPTETS	11	0.001413525666785
SENSORIALLY	11	0.001413525666785
SENSIBLEST	11	0.001413525666785
SEMICRYSTALLINE	11	0.001413525666785
SELFHEALS	11	0.001413525666785
SECRETNESS	11	0.001413525666785
SCALINESS	11	0.001413525666785
SALVABLE	11	0.001413525666785
SALLIER	11	0.001413525666785
SALAAMED	11	0.001413525666785
RUMRUNNER	11	0.001413525666785
RUBIER	11	0.001413525666785
ROUTEMAN	11	0.001413525666785
ROCKROSES	11	0.001413525666785
RIGORISTS	11	0.001413525666785
RIGIDIFY	11	0.001413525666785
RICKSHA	11	0.001413525666785
REWEIGHED	11	0.001413525666785
REVARNISHING	11	0.001413525666785
RESURRECTIONIST	11	0.001413525666785
RESTRINGS	11	0.001413525666785
RESTRENGTHENS	11	0.001413525666785
RESALABLE	11	0.001413525666785
REPUTING	11	0.001413525666785
REPOUSSES	11	0.001413525666785
REPAGINATES	11	0.001413525666785
RENTABILITY	11	0.001413525666785
RENOWNS	11	0.001413525666785
RELINES	11	0.001413525666785
REINVITING	11	0.001413525666785
REIMBURSEABLE	11	0.001413525666785
REHARDENING	11	0.001413525666785
REFUNDERS	11	0.001413525666785
REFRIES	11	0.001413525666785
REFORTIFIED	11	0.001413525666785
REFLEXIVENESS	11	0.001413525666785
REFLATE	11	0.001413525666785
REEMBARK	11	0.001413525666785
REDRY	11	0.001413525666785
REDETERMINATION	11	0.001413525666785
REDEEMABILITY	11	0.001413525666785
RECEIVERSHIPS	11	0.001413525666785
RECALCITRANCY	11	0.001413525666785
REBATERS	11	0.001413525666785
RAYLESS	11	0.001413525666785
RAVELLING	11	0.001413525666785
